year,month,day_of_month,day_of_year,year_dec,frac_of_year,CO2
1994,9,11,253.492500000023,1994.6945,0.694500000000062,355.39
1994,9,18,260.500500000006,1994.7137,0.713700000000017,355.81
1994,9,25,267.50849999999,1994.7329,0.732899999999972,355.48
1994,10,2,274.516499999974,1994.7521,0.752099999999928,355.83
1994,10,9,281.487999999966,1994.7712,0.771199999999908,355.99
1994,10,16,288.496000000033,1994.7904,0.790400000000091,356.27
1994,10,23,295.504000000017,1994.8096,0.809600000000046,356.69
1994,10,30,302.512,1994.8288,0.828800000000001,356.81
1994,11,6,309.483499999993,1994.8479,0.847899999999981,357.1
1994,11,13,316.491499999977,1994.8671,0.867099999999937,358.27
1994,11,20,323.499499999961,1994.8863,0.886299999999892,357.77
1994,11,27,330.507500000027,1994.9055,0.905500000000075,358.19
1994,12,4,337.515500000011,1994.9247,0.92470000000003,358.86
1994,12,11,344.487000000004,1994.9438,0.94380000000001,359.5
1994,12,18,351.494999999987,1994.963,0.962999999999965,358.94
1994,12,25,358.502999999971,1994.9822,0.982199999999921,359.47
1995,1,1,0.511000000037711,1995.0014,0.00140000000010332,359.82
1995,1,8,7.48250000003054,1995.0205,0.0205000000000837,359.66
1995,1,15,14.4905000000142,1995.0397,0.0397000000000389,360.49
1995,1,22,21.4984999999979,1995.0589,0.0588999999999942,360.15
1995,1,29,28.5064999999815,1995.0781,0.0780999999999494,360.27
1995,2,5,35.5144999999652,1995.0973,0.0972999999999047,360.88
1995,2,12,42.486000000041,1995.1164,0.116400000000112,361.18
1995,2,19,49.4940000000247,1995.1356,0.135600000000068,361.16
1995,2,26,56.5020000000084,1995.1548,0.154800000000023,361.82
1995,3,5,63.509999999992,1995.174,0.173999999999978,361.92
1995,3,12,70.5179999999757,1995.1932,0.193199999999933,361.25
1995,3,19,77.4894999999685,1995.2123,0.212299999999914,361.91
1995,3,26,84.4975000000352,1995.2315,0.231500000000096,362.99
1995,4,2,91.5055000000189,1995.2507,0.250700000000052,363.9
1995,4,9,98.5135000000025,1995.2699,0.269900000000007,362.96
1995,4,16,105.484999999995,1995.289,0.288999999999987,363.16
1995,4,23,112.492999999979,1995.3082,0.308199999999943,363.63
1995,4,30,119.500999999963,1995.3274,0.327399999999898,362.96
1995,5,7,126.509000000029,1995.3466,0.34660000000008,364
1995,5,14,133.517000000013,1995.3658,0.365800000000036,364.55
1995,5,21,140.488500000006,1995.3849,0.384900000000016,363.82
1995,5,28,147.49649999999,1995.4041,0.404099999999971,363.83
1995,6,4,154.504499999973,1995.4233,0.423299999999927,363.93
1995,6,11,161.51250000004,1995.4425,0.442500000000109,363.19
1995,6,18,168.484000000033,1995.4616,0.461600000000089,363.05
1995,6,25,175.492000000016,1995.4808,0.480800000000045,362.57
1995,7,2,182.5,1995.5,0.5,362.45
1995,7,9,189.507999999984,1995.5192,0.519199999999955,362.24
1995,7,16,196.515999999967,1995.5384,0.538399999999911,361.57
1995,7,23,203.48749999996,1995.5575,0.557499999999891,361.12
1995,7,30,210.495500000027,1995.5767,0.576700000000073,360.28
1995,8,6,217.50350000001,1995.5959,0.595900000000029,359.9
1995,8,13,224.511499999994,1995.6151,0.615099999999984,358.89
1995,8,20,231.482999999987,1995.6342,0.634199999999964,358.79
1995,8,27,238.490999999971,1995.6534,0.65339999999992,358.26
1995,9,3,245.499000000037,1995.6726,0.672600000000102,358.46
1995,9,10,252.507000000021,1995.6918,0.691800000000057,358.73
1995,9,17,259.515000000005,1995.711,0.711000000000013,358.91
1995,9,24,266.486499999997,1995.7301,0.730099999999993,357.76
1995,10,1,273.494499999981,1995.7493,0.749299999999948,357.95
1995,10,8,280.502499999965,1995.7685,0.768499999999904,357.87
1995,10,15,287.510500000031,1995.7877,0.787700000000086,358.14
1995,10,22,294.482000000024,1995.8068,0.806800000000067,358.37
1995,10,29,301.490000000008,1995.826,0.826000000000022,358.99
1995,11,5,308.497999999992,1995.8452,0.845199999999977,359.23
1995,11,12,315.505999999975,1995.8644,0.864399999999932,359.71
1995,11,19,322.513999999959,1995.8836,0.883599999999888,359.94
1995,11,26,329.485500000035,1995.9027,0.902700000000095,359.97
1995,12,3,336.493500000018,1995.9219,0.921900000000051,360.36
1995,12,10,343.501500000002,1995.9411,0.941100000000006,360.69
1995,12,17,350.509499999986,1995.9603,0.960299999999961,360.77
1995,12,24,357.517499999969,1995.9795,0.979499999999916,361.54
1995,12,31,364.488999999962,1995.9986,0.998599999999897,361.98
1996,1,7,6.49700000002895,1996.0178,0.0178000000000793,362.33
1996,1,14,13.4685000000218,1996.0369,0.0369000000000597,362.04
1996,1,21,20.4400000000146,1996.056,0.05600000000004,362.33
1996,1,28,27.4115000000074,1996.0751,0.0751000000000204,362.54
1996,2,4,34.4194999999911,1996.0943,0.0942999999999756,363.04
1996,2,11,41.3909999999839,1996.1134,0.113399999999956,363.15
1996,2,18,48.3624999999768,1996.1325,0.132499999999936,363.69
1996,2,25,55.3339999999696,1996.1516,0.151599999999917,364.06
1996,3,3,62.3420000000363,1996.1708,0.170800000000099,364.1
1996,3,10,69.3135000000291,1996.1899,0.18990000000008,363.82
1996,3,17,76.2850000000219,1996.209,0.20900000000006,364.58
1996,3,24,83.2565000000147,1996.2281,0.22810000000004,364.61
1996,3,31,90.2644999999984,1996.2473,0.247299999999996,364.38
1996,4,7,97.2359999999912,1996.2664,0.266399999999976,364.73
1996,4,14,104.207499999984,1996.2855,0.285499999999956,364.83
1996,4,21,111.178999999977,1996.3046,0.304599999999937,364.65
1996,4,28,118.186999999961,1996.3238,0.323799999999892,365.15
1996,5,5,125.158500000036,1996.3429,0.3429000000001,364.82
1996,5,12,132.130000000029,1996.362,0.36200000000008,365.6
1996,5,19,139.101500000022,1996.3811,0.38110000000006,365.4
1996,5,26,146.109500000006,1996.4003,0.400300000000016,365.17
1996,6,2,153.080999999999,1996.4194,0.419399999999996,365.1
1996,6,9,160.052499999991,1996.4385,0.438499999999976,365.42
1996,6,16,167.060499999975,1996.4577,0.457699999999932,365.21
1996,6,23,174.031999999968,1996.4768,0.476799999999912,364.64
1996,6,30,181.003499999961,1996.4959,0.495899999999892,364.56
1996,7,7,187.975000000037,1996.515,0.5150000000001,363.95
1996,7,14,194.98300000002,1996.5342,0.534200000000055,363.64
1996,7,21,201.954500000013,1996.5533,0.553300000000036,363.26
1996,7,28,208.926000000006,1996.5724,0.572400000000016,362.25
1996,8,4,215.897499999999,1996.5915,0.591499999999996,362.16
1996,8,11,222.905499999982,1996.6107,0.610699999999952,361.92
1996,8,18,229.876999999975,1996.6298,0.629799999999932,361.15
1996,8,25,236.848499999968,1996.6489,0.648899999999912,361.01
1996,9,1,243.819999999961,1996.668,0.667999999999893,360.23
1996,9,8,250.828000000027,1996.6872,0.687200000000075,360.08
1996,9,15,257.79950000002,1996.7063,0.706300000000056,359.15
1996,9,22,264.771000000013,1996.7254,0.725400000000036,359.37
1996,9,29,271.742500000006,1996.7445,0.744500000000016,359.43
1996,10,6,278.75049999999,1996.7637,0.763699999999972,359.58
1996,10,13,285.721999999982,1996.7828,0.782799999999952,359.9
1996,10,20,292.693499999975,1996.8019,0.801899999999932,359.66
1996,10,27,299.664999999968,1996.821,0.820999999999913,360.13
1996,11,3,306.673000000035,1996.8402,0.840200000000095,360.42
1996,11,10,313.644500000028,1996.8593,0.859300000000076,361
1996,11,17,320.61600000002,1996.8784,0.878400000000056,361.52
1996,11,24,327.587500000013,1996.8975,0.897500000000036,361.4
1996,12,1,334.595499999997,1996.9167,0.916699999999992,361.78
1996,12,8,341.56699999999,1996.9358,0.935799999999972,362.38
1996,12,15,348.538499999983,1996.9549,0.954899999999952,362.63
1996,12,22,355.509999999975,1996.974,0.973999999999933,362.47
1996,12,29,362.517999999959,1996.9932,0.993199999999888,362.92
1997,1,5,4.48950000003492,1997.0123,0.0123000000000957,363.11
1997,1,12,11.4975000000186,1997.0315,0.0315000000000509,363.12
1997,1,19,18.5055000000023,1997.0507,0.0507000000000062,363.65
1997,1,26,25.5134999999859,1997.0699,0.0698999999999614,363.34
1997,2,2,32.4849999999788,1997.089,0.0889999999999418,363.69
1997,2,9,39.4929999999624,1997.1082,0.108199999999897,364.43
1997,2,16,46.5010000000291,1997.1274,0.12740000000008,363.78
1997,2,23,53.5090000000127,1997.1466,0.146600000000035,364.96
1997,3,2,60.5169999999964,1997.1658,0.16579999999999,364.01
1997,3,9,67.4884999999892,1997.1849,0.184899999999971,364.3
1997,3,16,74.4964999999729,1997.2041,0.204099999999926,364.77
1997,3,23,81.5045000000396,1997.2233,0.223300000000108,365.33
1997,3,30,88.5125000000232,1997.2425,0.242500000000064,365.88
1997,4,6,95.4840000000161,1997.2616,0.261600000000044,366.1
1997,4,13,102.492,1997.2808,0.280799999999999,366.63
1997,4,20,109.499999999983,1997.3,0.299999999999955,366.84
1997,4,27,116.507999999967,1997.3192,0.31919999999991,366.75
1997,5,4,123.516000000034,1997.3384,0.338400000000092,366.6
1997,5,11,130.487500000027,1997.3575,0.357500000000073,366.96
1997,5,18,137.49550000001,1997.3767,0.376700000000028,367.15
1997,5,25,144.503499999994,1997.3959,0.395899999999983,366.36
1997,6,1,151.511499999978,1997.4151,0.415099999999939,366.21
1997,6,8,158.48299999997,1997.4342,0.434199999999919,365.89
1997,6,15,165.491000000037,1997.4534,0.453400000000101,365.5
1997,6,22,172.499000000021,1997.4726,0.472600000000057,365.36
1997,6,29,179.507000000004,1997.4918,0.491800000000012,365.25
1997,7,6,186.514999999988,1997.511,0.510999999999967,364.93
1997,7,13,193.486499999981,1997.5301,0.530099999999948,364.62
1997,7,20,200.494499999965,1997.5493,0.549299999999903,363.76
1997,7,27,207.502500000031,1997.5685,0.568500000000085,363.73
1997,8,3,214.510500000015,1997.5877,0.587700000000041,363.33
1997,8,10,221.482000000008,1997.6068,0.606800000000021,362.78
1997,8,17,228.489999999991,1997.626,0.625999999999976,361.33
1997,8,24,235.497999999975,1997.6452,0.645199999999932,361.69
1997,8,31,242.505999999959,1997.6644,0.664399999999887,361.59
1997,9,7,249.514000000025,1997.6836,0.683600000000069,360.23
1997,9,14,256.485500000018,1997.7027,0.70270000000005,360.48
1997,9,21,263.493500000002,1997.7219,0.721900000000005,360.03
1997,9,28,270.501499999986,1997.7411,0.74109999999996,360.14
1997,10,5,277.509499999969,1997.7603,0.760299999999916,360.68
1997,10,12,284.517500000036,1997.7795,0.779500000000098,360.87
1997,10,19,291.489000000029,1997.7986,0.798600000000079,361.17
1997,10,26,298.497000000012,1997.8178,0.817800000000034,361.45
1997,11,2,305.504999999996,1997.837,0.836999999999989,362.21
1997,11,9,312.51299999998,1997.8562,0.856199999999944,362.29
1997,11,16,319.484499999973,1997.8753,0.875299999999925,362.68
1997,11,23,326.492500000039,1997.8945,0.894500000000107,363.42
1997,11,30,333.500500000023,1997.9137,0.913700000000063,364.11
1997,12,7,340.508500000007,1997.9329,0.932900000000018,364.19
1997,12,14,347.51649999999,1997.9521,0.952099999999973,364.45
1997,12,21,354.487999999983,1997.9712,0.971199999999953,364.87
1997,12,28,361.495999999967,1997.9904,0.990399999999909,365.15
1998,1,4,3.50400000003333,1998.0096,0.00960000000009131,365.43
1998,1,11,10.512000000017,1998.0288,0.0288000000000466,365.43
1998,1,18,17.4835000000098,1998.0479,0.0479000000000269,365.22
1998,1,25,24.4914999999935,1998.0671,0.0670999999999822,365.5
1998,2,1,31.4994999999772,1998.0863,0.0862999999999374,366.09
1998,2,8,38.5074999999608,1998.1055,0.105499999999893,365.74
1998,2,15,45.5155000000275,1998.1247,0.124700000000075,365.8
1998,2,22,52.4870000000203,1998.1438,0.143800000000056,366.79
1998,3,1,59.495000000004,1998.163,0.163000000000011,367.24
1998,3,8,66.5029999999877,1998.1822,0.182199999999966,366.79
1998,3,15,73.5109999999713,1998.2014,0.201399999999921,366.96
1998,3,22,80.4824999999641,1998.2205,0.220499999999902,367.9
1998,3,29,87.4905000000308,1998.2397,0.239700000000084,368.95
1998,4,5,94.4985000000145,1998.2589,0.25890000000004,368.47
1998,4,12,101.506499999998,1998.2781,0.278099999999995,368.61
1998,4,19,108.514499999982,1998.2973,0.29729999999995,368.48
1998,4,26,115.485999999975,1998.3164,0.316399999999931,369.69
1998,5,3,122.494000000041,1998.3356,0.335600000000113,369.86
1998,5,10,129.502000000025,1998.3548,0.354800000000068,368.45
1998,5,17,136.510000000009,1998.374,0.374000000000024,369.72
1998,5,24,143.517999999992,1998.3932,0.393199999999979,370.08
1998,5,31,150.489499999985,1998.4123,0.412299999999959,369.74
1998,6,7,157.497499999969,1998.4315,0.431499999999915,369.27
1998,6,14,164.505500000035,1998.4507,0.450700000000097,368.94
1998,6,21,171.513500000019,1998.4699,0.469900000000052,368.91
1998,6,28,178.485000000012,1998.489,0.489000000000033,368.34
1998,7,5,185.492999999996,1998.5082,0.508199999999988,368.58
1998,7,12,192.500999999979,1998.5274,0.527399999999943,367.89
1998,7,19,199.508999999963,1998.5466,0.546599999999899,368.06
1998,7,26,206.51700000003,1998.5658,0.565800000000081,367.25
1998,8,2,213.488500000022,1998.5849,0.584900000000061,367.05
1998,8,9,220.496500000006,1998.6041,0.604100000000017,366.38
1998,8,16,227.50449999999,1998.6233,0.623299999999972,365.69
1998,8,23,234.512499999973,1998.6425,0.642499999999927,365.49
1998,8,30,241.483999999966,1998.6616,0.661599999999908,364.89
1998,9,6,248.492000000033,1998.6808,0.68080000000009,364.45
1998,9,13,255.500000000017,1998.7,0.700000000000045,363.79
1998,9,20,262.508,1998.7192,0.719200000000001,363.65
1998,9,27,269.515999999984,1998.7384,0.738399999999956,364.19
1998,10,4,276.487499999977,1998.7575,0.757499999999936,364.24
1998,10,11,283.49549999996,1998.7767,0.776699999999892,364.44
1998,10,18,290.503500000027,1998.7959,0.795900000000074,364.67
1998,10,25,297.511500000011,1998.8151,0.815100000000029,364.94
1998,11,1,304.483000000004,1998.8342,0.83420000000001,365.08
1998,11,8,311.490999999987,1998.8534,0.853399999999965,365.54
1998,11,15,318.498999999971,1998.8726,0.87259999999992,366.1
1998,11,22,325.507000000038,1998.8918,0.891800000000103,365.97
1998,11,29,332.515000000021,1998.911,0.911000000000058,366.74
1998,12,6,339.486500000014,1998.9301,0.930100000000039,366.97
1998,12,13,346.494499999998,1998.9493,0.949299999999994,367.32
1998,12,20,353.502499999981,1998.9685,0.968499999999949,367.44
1998,12,27,360.510499999965,1998.9877,0.987699999999904,367.79
1999,1,3,2.4820000000409,1999.0068,0.00680000000011205,367.97
1999,1,10,9.49000000002457,1999.026,0.0260000000000673,368.27
1999,1,17,16.4980000000082,1999.0452,0.0452000000000226,367.97
1999,1,24,23.5059999999919,1999.0644,0.0643999999999778,369.26
1999,1,31,30.5139999999756,1999.0836,0.0835999999999331,369.43
1999,2,7,37.4854999999684,1999.1027,0.102699999999913,369.27
1999,2,14,44.4935000000351,1999.1219,0.121900000000096,368.79
1999,2,21,51.5015000000187,1999.1411,0.141100000000051,369.24
1999,2,28,58.5095000000024,1999.1603,0.160300000000007,368.19
1999,3,7,65.5174999999861,1999.1795,0.179499999999962,369.39
1999,3,14,72.4889999999789,1999.1986,0.198599999999942,370.34
1999,3,21,79.4969999999626,1999.2178,0.217799999999897,370.73
1999,3,28,86.5050000000292,1999.237,0.23700000000008,370.83
1999,4,4,93.5130000000129,1999.2562,0.256200000000035,371.9
1999,4,11,100.484500000006,1999.2753,0.275300000000016,371.67
1999,4,18,107.492499999989,1999.2945,0.294499999999971,370.45
1999,4,25,114.500499999973,1999.3137,0.313699999999926,370.76
1999,5,2,121.50850000004,1999.3329,0.332900000000109,371.69
1999,5,9,128.516500000023,1999.3521,0.352100000000064,371.24
1999,5,16,135.488000000016,1999.3712,0.371200000000044,370.74
1999,5,23,142.496,1999.3904,0.3904,370.89
1999,5,30,149.503999999984,1999.4096,0.409599999999955,370.88
1999,6,6,156.511999999967,1999.4288,0.42879999999991,370.55
1999,6,13,163.48349999996,1999.4479,0.44789999999989,370.58
1999,6,20,170.491500000027,1999.4671,0.467100000000073,370.05
1999,6,27,177.49950000001,1999.4863,0.486300000000028,369.94
1999,7,4,184.507499999994,1999.5055,0.505499999999984,370.21
1999,7,11,191.515499999978,1999.5247,0.524699999999939,370.29
1999,7,18,198.486999999971,1999.5438,0.543799999999919,369.25
1999,7,25,205.495000000037,1999.563,0.563000000000102,368.43
1999,8,1,212.503000000021,1999.5822,0.582200000000057,367.85
1999,8,8,219.511000000005,1999.6014,0.601400000000012,367.5
1999,8,15,226.482499999997,1999.6205,0.620499999999993,366.75
1999,8,22,233.490499999981,1999.6397,0.639699999999948,366.42
1999,8,29,240.498499999965,1999.6589,0.658899999999903,365.32
1999,9,5,247.506500000031,1999.6781,0.678100000000086,364.48
1999,9,12,254.514500000015,1999.6973,0.697300000000041,365.31
1999,9,19,261.486000000008,1999.7164,0.716400000000021,365.2
1999,9,26,268.493999999992,1999.7356,0.735599999999977,364.82
1999,10,3,275.501999999975,1999.7548,0.754799999999932,365.3
1999,10,10,282.509999999959,1999.774,0.773999999999887,365.34
1999,10,17,289.518000000025,1999.7932,0.79320000000007,365.75
1999,10,24,296.489500000018,1999.8123,0.81230000000005,365.8
1999,10,31,303.497500000002,1999.8315,0.831500000000005,366.13
1999,11,7,310.505499999986,1999.8507,0.850699999999961,366.8
1999,11,14,317.513499999969,1999.8699,0.869899999999916,366.91
1999,11,21,324.484999999962,1999.889,0.888999999999896,367.24
1999,11,28,331.493000000029,1999.9082,0.908200000000079,367.6
1999,12,5,338.501000000012,1999.9274,0.927400000000034,368.03
1999,12,12,345.508999999996,1999.9466,0.946599999999989,368.05
1999,12,19,352.51699999998,1999.9658,0.965799999999945,368.43
1999,12,26,359.488499999973,1999.9849,0.984899999999925,368.9
2000,1,2,1.4965000000393,2000.0041,0.00410000000010768,368.89
2000,1,9,8.46800000003213,2000.0232,0.023200000000088,369.03
2000,1,16,15.439500000025,2000.0423,0.0423000000000684,370.19
2000,1,23,22.4475000000086,2000.0615,0.0615000000000236,370.24
2000,1,30,29.4190000000015,2000.0806,0.080600000000004,369.41
2000,2,6,36.3904999999943,2000.0997,0.0996999999999844,369.77
2000,2,13,43.398499999978,2000.1189,0.11889999999994,370.14
2000,2,20,50.3699999999708,2000.138,0.13799999999992,369.52
2000,2,27,57.3414999999636,2000.1571,0.1570999999999,370.27
2000,3,5,64.3130000000394,2000.1762,0.176200000000108,370.24
2000,3,12,71.3210000000231,2000.1954,0.195400000000063,370.8
2000,3,19,78.2925000000159,2000.2145,0.214500000000044,371.05
2000,3,26,85.2640000000088,2000.2336,0.233600000000024,371.29
2000,4,2,92.2355000000016,2000.2527,0.252700000000004,371.23
2000,4,9,99.2434999999853,2000.2719,0.27189999999996,372.17
2000,4,16,106.214999999978,2000.291,0.29099999999994,372.5
2000,4,23,113.186499999971,2000.3101,0.31009999999992,372.08
2000,4,30,120.157999999964,2000.3292,0.329199999999901,371.07
2000,5,7,127.16600000003,2000.3484,0.348400000000083,372.04
2000,5,14,134.137500000023,2000.3675,0.367500000000064,371.67
2000,5,21,141.109000000016,2000.3866,0.386600000000044,372.24
2000,5,28,148.080500000009,2000.4057,0.405700000000024,372.04
2000,6,4,155.088499999993,2000.4249,0.42489999999998,372.08
2000,6,11,162.059999999985,2000.444,0.44399999999996,371.83
2000,6,18,169.031499999978,2000.4631,0.46309999999994,371.95
2000,6,25,176.002999999971,2000.4822,0.482199999999921,371.41
2000,7,2,183.011000000038,2000.5014,0.501400000000103,370.39
2000,7,9,189.982500000031,2000.5205,0.520500000000084,370.31
2000,7,16,196.954000000023,2000.5396,0.539600000000064,370.1
2000,7,23,203.925500000016,2000.5587,0.558700000000044,369.35
2000,7,30,210.9335,2000.5779,0.5779,369.08
2000,8,6,217.904999999993,2000.597,0.59699999999998,368.62
2000,8,13,224.876499999986,2000.6161,0.61609999999996,368.4
2000,8,20,231.847999999978,2000.6352,0.635199999999941,367.68
2000,8,27,238.855999999962,2000.6544,0.654399999999896,367.7
2000,9,3,245.827500000038,2000.6735,0.673500000000104,367.32
2000,9,10,252.799000000031,2000.6926,0.692600000000084,367.33
2000,9,17,259.770500000024,2000.7117,0.711700000000064,366.86
2000,9,24,266.778500000007,2000.7309,0.73090000000002,366.86
2000,10,1,273.75,2000.75,0.75,366.78
2000,10,8,280.721499999993,2000.7691,0.76909999999998,366.88
2000,10,15,287.729499999976,2000.7883,0.788299999999936,367.14
2000,10,22,294.700999999969,2000.8074,0.807399999999916,367.62
2000,10,29,301.672499999962,2000.8265,0.826499999999896,368
2000,11,5,308.644000000038,2000.8456,0.845600000000104,368.2
2000,11,12,315.652000000022,2000.8648,0.864800000000059,368.75
2000,11,19,322.623500000014,2000.8839,0.88390000000004,368.64
2000,11,26,329.595000000007,2000.903,0.90300000000002,368.85
2000,12,3,336.5665,2000.9221,0.9221,369.84
2000,12,10,343.574499999984,2000.9413,0.941299999999956,369.83
2000,12,17,350.545999999977,2000.9604,0.960399999999936,369.81
2000,12,24,357.517499999969,2000.9795,0.979499999999916,370.02
2000,12,31,364.488999999962,2000.9986,0.998599999999897,370.34
2001,1,7,6.49700000002895,2001.0178,0.0178000000000793,370.46
2001,1,14,13.5050000000126,2001.037,0.0370000000000346,370.84
2001,1,21,20.5129999999963,2001.0562,0.0561999999999898,370.69
2001,1,28,27.4844999999891,2001.0753,0.0752999999999702,371.53
2001,2,4,34.4924999999728,2001.0945,0.0944999999999254,371.76
2001,2,11,41.5005000000394,2001.1137,0.113700000000108,372.14
2001,2,18,48.5085000000231,2001.1329,0.132900000000063,371.66
2001,2,25,55.5165000000068,2001.1521,0.152100000000019,371.9
2001,3,4,62.4879999999996,2001.1712,0.171199999999999,372.37
2001,3,11,69.4959999999833,2001.1904,0.190399999999954,372.67
2001,3,18,76.5039999999669,2001.2096,0.209599999999909,372.72
2001,3,25,83.5120000000336,2001.2288,0.228800000000092,372.58
2001,4,1,90.4835000000264,2001.2479,0.247900000000072,372.63
2001,4,8,97.4915000000101,2001.2671,0.267100000000028,373.79
2001,4,15,104.499499999994,2001.2863,0.286299999999983,373.9
2001,4,22,111.507499999977,2001.3055,0.305499999999938,373.79
2001,4,29,118.515499999961,2001.3247,0.324699999999893,373.73
2001,5,6,125.487000000037,2001.3438,0.343800000000101,374.12
2001,5,13,132.495000000021,2001.363,0.363000000000056,373.88
2001,5,20,139.503000000004,2001.3822,0.382200000000012,374.09
2001,5,27,146.510999999988,2001.4014,0.401399999999967,374.07
2001,6,3,153.482499999981,2001.4205,0.420499999999947,373.65
2001,6,10,160.490499999964,2001.4397,0.439699999999903,373.23
2001,6,17,167.498500000031,2001.4589,0.458900000000085,373.3
2001,6,24,174.506500000015,2001.4781,0.47810000000004,373.2
2001,7,1,181.514499999998,2001.4973,0.497299999999996,372.66
2001,7,8,188.485999999991,2001.5164,0.516399999999976,371.52
2001,7,15,195.493999999975,2001.5356,0.535599999999931,371.48
2001,7,22,202.501999999959,2001.5548,0.554799999999886,371.04
2001,7,29,209.510000000025,2001.574,0.574000000000069,371.06
2001,8,5,216.518000000009,2001.5932,0.593200000000024,370.09
2001,8,12,223.489500000002,2001.6123,0.612300000000005,369.36
2001,8,19,230.497499999985,2001.6315,0.63149999999996,369.48
2001,8,26,237.505499999969,2001.6507,0.650699999999915,369.45
2001,9,2,244.513500000036,2001.6699,0.669900000000098,368.5
2001,9,9,251.485000000029,2001.689,0.689000000000078,368.72
2001,9,16,258.493000000012,2001.7082,0.708200000000033,368.21
2001,9,23,265.500999999996,2001.7274,0.727399999999989,367.97
2001,9,30,272.50899999998,2001.7466,0.746599999999944,368.21
2001,10,7,279.516999999963,2001.7658,0.765799999999899,368.46
2001,10,14,286.488500000039,2001.7849,0.784900000000107,368.33
2001,10,21,293.496500000023,2001.8041,0.804100000000062,368.87
2001,10,28,300.504500000006,2001.8233,0.823300000000017,369.29
2001,11,4,307.51249999999,2001.8425,0.842499999999973,369.29
2001,11,11,314.483999999983,2001.8616,0.861599999999953,370.01
2001,11,18,321.491999999967,2001.8808,0.880799999999908,370.4
2001,11,25,328.500000000033,2001.9,0.900000000000091,370.61
2001,12,2,335.508000000017,2001.9192,0.919200000000046,370.96
2001,12,9,342.516000000001,2001.9384,0.938400000000001,371.4
2001,12,16,349.487499999993,2001.9575,0.957499999999982,371.44
2001,12,23,356.495499999977,2001.9767,0.976699999999937,371.87
2001,12,30,363.503499999961,2001.9959,0.995899999999892,372.38
2002,1,6,5.51150000002735,2002.0151,0.0151000000000749,372.38
2002,1,13,12.4830000000202,2002.0342,0.0342000000000553,372.91
2002,1,20,19.4910000000039,2002.0534,0.0534000000000106,372.75
2002,1,27,26.4989999999875,2002.0726,0.0725999999999658,372.99
2002,2,3,33.5069999999712,2002.0918,0.0917999999999211,373.13
2002,2,10,40.5150000000378,2002.111,0.111000000000104,373.18
2002,2,17,47.4865000000307,2002.1301,0.130100000000084,373.26
2002,2,24,54.4945000000143,2002.1493,0.149300000000039,373.91
2002,3,3,61.502499999998,2002.1685,0.168499999999995,374.06
2002,3,10,68.5104999999817,2002.1877,0.18769999999995,374.31
2002,3,17,75.4819999999745,2002.2068,0.20679999999993,374.81
2002,3,24,82.4900000000412,2002.226,0.226000000000113,374.45
2002,3,31,89.4980000000248,2002.2452,0.245200000000068,374.43
2002,4,7,96.5060000000085,2002.2644,0.264400000000023,374.7
2002,4,14,103.513999999992,2002.2836,0.283599999999979,375.4
2002,4,21,110.485499999985,2002.3027,0.302699999999959,375.59
2002,4,28,117.493499999969,2002.3219,0.321899999999914,376.23
2002,5,5,124.501500000035,2002.3411,0.341100000000097,375.76
2002,5,12,131.509500000019,2002.3603,0.360300000000052,375.24
2002,5,19,138.517500000003,2002.3795,0.379500000000007,376.1
2002,5,26,145.488999999995,2002.3986,0.398599999999988,376.41
2002,6,2,152.496999999979,2002.4178,0.417799999999943,376.07
2002,6,9,159.504999999963,2002.437,0.436999999999898,375.62
2002,6,16,166.513000000029,2002.4562,0.456200000000081,375.4
2002,6,23,173.484500000022,2002.4753,0.475300000000061,375.66
2002,6,30,180.492500000006,2002.4945,0.494500000000016,374.99
2002,7,7,187.50049999999,2002.5137,0.513699999999972,374.63
2002,7,14,194.508499999973,2002.5329,0.532899999999927,374.09
2002,7,21,201.51650000004,2002.5521,0.55210000000011,373.51
2002,7,28,208.488000000033,2002.5712,0.57120000000009,373.49
2002,8,4,215.496000000016,2002.5904,0.590400000000045,372.75
2002,8,11,222.504,2002.6096,0.6096,371.99
2002,8,18,229.511999999984,2002.6288,0.628799999999956,371.5
2002,8,25,236.483499999977,2002.6479,0.647899999999936,371.11
2002,9,1,243.49149999996,2002.6671,0.667099999999891,370.43
2002,9,8,250.499500000027,2002.6863,0.686300000000074,371.81
2002,9,15,257.507500000011,2002.7055,0.705500000000029,371.01
2002,9,22,264.515499999994,2002.7247,0.724699999999984,370.67
2002,9,29,271.486999999987,2002.7438,0.743799999999965,370.05
2002,10,6,278.494999999971,2002.763,0.76299999999992,370.08
2002,10,13,285.503000000037,2002.7822,0.782200000000103,371.41
2002,10,20,292.511000000021,2002.8014,0.801400000000058,370.87
2002,10,27,299.482500000014,2002.8205,0.820500000000038,371.24
2002,11,3,306.490499999998,2002.8397,0.839699999999993,372.14
2002,11,10,313.498499999981,2002.8589,0.858899999999949,372.04
2002,11,17,320.506499999965,2002.8781,0.878099999999904,372.91
2002,11,24,327.514500000032,2002.8973,0.897300000000087,372.94
2002,12,1,334.486000000024,2002.9164,0.916400000000067,373.23
2002,12,8,341.494000000008,2002.9356,0.935600000000022,373.77
2002,12,15,348.501999999992,2002.9548,0.954799999999977,373.76
2002,12,22,355.509999999975,2002.974,0.973999999999933,374.66
2002,12,29,362.517999999959,2002.9932,0.993199999999888,374.88
