year,sit,bhvr,id
2010,2010090411,MI-FE,50
2010,2010090412,MI-FE,14
2010,2010090701,MI-FE,434
2010,2010090801,MI-FE,340
2010,2010091002,MI-FE,116
2010,2010091201,MI-FE,14
2010,2010091202,MI-FE,9
2010,2010091202,MI-FE,11
2010,2010091302,TR,50
2010,2010091302,TR,108
2010,2010091501,MI-FE,14
2010,2010091502,MI-FE,77
2010,2010091502,MI-FE,77
2010,2010091502,MI-FE,77
2010,2010091502,MI-FE,340
2010,2010091501,MI-FE,14
2010,2010091503,MI-FE,25
2010,2010091504,MI-FE,56
2010,2010091602,SG,50
2010,2010091602,SG,59
2010,2010091604,SG,103
2010,2010091606,SG,183
2010,2010091606,SG,138
2010,2010091607,MI-FE,106
2010,2010091607,MI-FE,60
2010,2010091608,MI-FE,168
2010,2010091608,MI-FE,124
2010,2010091608,MI-FE,25
2010,2010091609,MI-FE,129
2010,2010091901,TR,149
2010,2010091902,TR,58
2010,2010091903,TR,189
2010,2010091905,MI-FE,56
2010,2010091906,TR,149
2010,2010091908,TR,81
2010,2010091908,TR,62
2010,2010092002,TR,118
2010,2010092003,TR,124
2010,2010092003,TR,168
2010,2010092004,TR,58
2010,2010092004,TR,62
2010,2010092005,TR,340
2010,2010093002,,434
2011,2011050601,MI-FE,42
2011,2011061601,MI-FE,339
2011,2011061701,MI-FE,28
2011,2011062601,MI-FE,50
2011,2011062602,MI-FE,339
2011,2011062604,MI-FE,147
2011,2011062605,RE,336
2011,2011070702,BNF,60
2011,2011070702,BNF,81
2011,2011071101,RE-TR,106
2011,2011071101,RE-TR,81
2011,2011071102,BNF,93
2011,2011071102,BNF,133
2011,2011071103,MI-FE,340
2011,2011071104,BNF,83
2011,2011071104,BNF,57
2011,2011071104,BNF,133
2011,2011071201,RE-TR,60
2011,2011071201,RE-TR,62
2011,2011071202,TR,74
2011,2011071202,TR,133
2011,2011071203,BNF,93
2011,2011071203,BNF,74
2011,2011071203,BNF,60
2011,2011071203,BNF,83
2011,2011071206,TR,119
2011,2011071204,BNF,434
2011,2011071204,BNF,93
2011,2011071204,BNF,74
2011,2011071204,BNF,57
2011,2011071204,BNF,74
2011,2011071204,BNF,133
2011,2011072102,BNF,440
2011,2011072102,BNF,104
2011,2011072102,BNF,16
2011,2011072102,BNF,83
2011,2011072102,BNF,74
2011,2011072103,TR,81
2011,2011072106,FL,130
2011,2011072107,MI-FE,441
2011,2011072109,MI-FE,347
2011,2011072202,MI-FE,363
2011,2011072203,MI-FE,441
2011,2011072502,MI-FE,119
2011,2011080501,MI-FE,45
2011,2011080602,RE,78
2011,2011080701,BNF,16
2011,2011080701,BNF,44
2011,2011080701,BNF,42
2011,2011080701,BNF,103
2011,2011080701,BNF,95
2011,2011080701,BNF,118
2011,2011080701,BNF,83
2011,2011080701,BNF,104
2011,2011080701,BNF,133
2011,2011080701,BNF,96
2011,2011080702,TR,74
2011,2011081001,BNF,104
2011,2011081001,BNF,42
2011,2011081001,BNF,16
2011,2011081001,BNF,103
2011,2011081001,BNF,118
2011,2011081002,BNF,83
2011,2011081002,BNF,133
2011,2011081002,BNF,57
2011,2011081002,BNF,177
2011,2011081701,TR,129
2011,2011081703,BNF,74
2011,2011081703,BNF,104
2011,2011081703,BNF,103
2011,2011081703,BNF,16
2011,2011081703,BNF,133
2011,2011080801,RE-TR,434
2011,2011080801,ROBUST,28
2011,2011080802,BNF,96
2011,2011080802,BNF,103
2011,2011082401,RE-TR,37
2011,2011082404,TR,119
2011,2011082405,MI-FE,104
2011,2011082405,MI-FE,16
2011,2011082501,RE-TR,80
2011,2011082501,RE-TR,82
2011,2011082502,MI-FE,147
2011,2011082501,RE-TR,82
2011,2011082501,RE-TR,80
2011,2011082503,BNF,95
2011,2011082503,BNF,16
2011,2011082503,BNF,104
2011,2011082503,BNF,168
2011,2011082503,BNF,177
2011,2011082503,BNF,42
2011,2011082503,BNF,57
2011,2011082601,BNF,74
2011,2011082604,MI-FE,434
2011,2011082605,MI-FE,122
2011,2011082609,TR,124
2011,2011083002,BNF,96
2011,2011083002,BNF,103
2011,2011083002,BNF,57
2011,2011083002,BNF,42
2011,2011083002,BNF,80
2011,2011083002,BNF,118
2011,2011083002,BNF,180
2011,2011083002,BNF,95
2011,2011083003,TR,397
2011,2011083005,RE-TR,122
2011,2011083006,SG,50
2011,2011090101,SG,50
2011,2011090104,MI-FE,339
2011,2011090107,MI-FE,167
2011,2011090201,LF,108
2011,2011090203,LF,103
2011,2011090203,LF,140
2011,2011090203,LF,180
2011,2011090203,LF,96
2011,2011090207,MI-FE,440
2011,2011090207,MI-FE,355
2011,2011090208,SG WITH BOAT,186
2011,2011090209,TR,209
2011,2011090210,RE-TR,37
2011,2011090211,RE-TR,45
2011,2011090212,TR,25
2011,2011090215,MI-FE,62
2011,2011090216,MI-FE,140
2011,2011090216,MI-FE,212
2011,2011090219,MI-FE,60
2011,2011090219,MI-FE,74
2011,2011090301,TR,58
2011,2011090301,TR,124
2011,2011090302,RE-TR,45
2011,2011090303,TR,29
2011,2011090701,BNF,104
2011,2011090701,BNF,133
2011,2011090701,BNF,95
2011,2011090701,BNF,180
2011,2011090701,BNF,96
2011,2011090701,BNF,118
2011,2011090701,BNF,16
2011,2011090701,BNF,80
2011,2011090701,BNF,355
2011,2011090804,TR,436
2011,2011090805,TR,62
2011,2011091002,BNF,118
2011,2011091002,BNF,95
2011,2011091002,BNF,25
2011,2011091002,BNF,103
2011,2011091002,BNF,133
2011,2011091002,BNF,80
2011,2011091002,BNF,16
2011,2011091002,BNF,83
2011,2011091004,MI-FE-RE,147
2011,2011091101,BNF,118
2011,2011091101,BNF,177
2011,2011091101,BNF,103
2011,2011091101,BNF,133
2011,2011091101,BNF,95
2011,2011091101,BNF,16
2011,2011091102,MI-FE,78
2011,2011091103,TR,129
2011,2011091201,TR,83
2011,2011091203,TR,50
2011,2011091206,BNF,103
2011,2011091206,BNF,118
2011,2011091303,FL,62
2011,2011091501,TR,16
2011,2011091701,BNF,182
2011,2011091701,BNF,103
2011,2011091701,BNF,96
2011,2011091901,TR,105
2011,2011092001,TR,37
2011,2011092002,TR,9
2011,2011092101,TR,62
2011,2011092301,TR,448
2011,2011092402,LF,130
2011,2011100201,BNF,82
2011,2011100501,MI-FE,352
2011,2011100601,TR,140
2011,2011100603,TR,20
2011,2011100604,RE,133
2011,2011100605,MI-FE,442
2011,2011100606,MI-FE,138
2011,2011100607,BNF,178
2011,2011100607,BNF,82
2011,2011100607,BNF,172
2011,2011101402,SG,58
2011,2011101403,MI-FE,212
2011,2011101404,MI-FE-SG,45
2011,2011101404,MI-FE-SG,182
2011,2011101404,MI-FE-SG,138
2011,2011101404,MI-FE-SG,78
2011,2011101404,MI-FE-SG,177
2011,2011101407,TR,20
2011,2011102002,MI-FE,172
2011,2011102007,TR,37
2011,2011102009,RE,93
2011,2011102011,MI-FE-SG,58
2011,2011102011,MI-FE-SG,93
2012,2012051901,LF,352
2012,2012052601,BNF,11
2012,2012052601,BNF,93
2012,2012052601,BNF,59
2012,2012052602,TR,9
2012,2012052701,BNF,59
2012,2012052701,BNF,445
2012,2012052701,BNF,93
2012,2012052701,BNF,352
2012,2012052701,BNF,11
2012,2012060501,MI-FE,9
2012,2012060901,BNF,59
2012,2012060901,BNF,11
2012,2012060901,BNF,96
2012,2012060901,BNF,93
2012,2012060901,BNF,435
2012,2012060901,BNF,58
2012,2012060901,BNF,445
2012,2012061803,TRAPFEED,55
2012,2012061804,TR,24
2012,2012061901,TR,177
2012,2012061903,LF,340
2012,2012061905,BNF,24
2012,2012062001,MI-FE,138
2012,2012063001,TR,81
2012,2012063003,BNF,11
2012,2012063003,BNF,58
2012,2012063003,BNF,124
2012,2012063003,BNF,74
2012,2012063003,BNF,57
2012,2012063003,BNF,59
2012,2012063003,BNF,122
2012,2012070502,TR,55
2012,2012070501,MI-FE,108
2012,2012070801,TR,138
2012,2012071202,MI-FE,81
2012,2012071203,MI-FE,114
2012,2012071204,TR,45
2012,2012071301,BNF,58
2012,2012071301,BNF,133
2012,2012071301,BNF,118
2012,2012071301,BNF,93
2012,2012072102,TR,62
2012,2012072103,RE,147
2012,2012072201,RE-TR,114
2012,2012072501,TR,55
2012,2012072502,TR,108
2012,2012080101,MI-FE,436
2012,2012080101,MI-FE,24
2012,2012080101,MI-FE,81
2012,2012080201,RE-TR,121
2012,2012080201,RE-TR,50
2012,2012080402,TR,59
2012,2012080402,TR,11
2012,2012080501,TR,339
2012,2012080501,MI-FE,147
2012,2012080503,TR,436
2012,2012080503,TR,24
2012,2012080502,RE-TR,436
2012,2012081001,BNF,68
2012,2012081003,MI-FE,93
2012,2012081005,MI-FE,45
2012,2012081006,MI-FE,56
2012,2012081009,ROBUST,62
2012,2012081010,TR,182
2012,2012081010,MI-FE,201
2012,2012081011,TR,174
2012,2012081013,MI-FE,67
2012,2012081101,FL,435
2012,2012081102,MI-FE,25
2012,2012081103,RE-TR,108
2012,2012081103,RE-TR,147
2012,2012081105,RE-TR,201
2012,2012081106,RE-TR,122
2012,2012081105,TR,201
2012,2012081302,BNF,62
2012,2012081302,BNF,24
2012,2012081302,BNF,196
2012,2012081401,TR,209
2012,2012081601,TR,45
2012,2012081602,TR,58
2012,2012081603,TR,118
2012,2012081604,TR,165
2012,2012081604,TR,124
2012,2012081604,TR,209
2012,2012081604,TR,182
2012,2012081605,MI-FE,217
2012,2012081801,SG,24
2012,2012081801,SG,355
2012,2012081804,TR,83
2012,2012081805,TR,82
2012,2012081806,TR,182
2012,2012081901,RE-TR,82
2012,2012081902,TR,58
2012,2012081903,RE,24
2012,2012082001,BNF,138
2012,2012082001,BNF,363
2012,2012082001,BNF,365
2012,2012082201,RE TR,212
2012,2012082202,RE TR,217
2012,2012082401,RE TR,363
2012,2012082404,RE TR,62
2012,2012082405,RE,201
2012,2012082407,MI-FE,177
2012,2012082409,MI-FE-SG,217
2012,2012082409,MI-FE-SG,167
2012,2012082409,MI-FE-SG,16
2012,2012082412,MI-FE,93
2012,2012082413,MI-FE,55
2012,2012082413,MI-FE,217
2012,2012082501,TR,81
2012,2012082501,TR,16
2012,2012082502,TR,217
2012,2012082503,MI-FE,24
2012,2012082504,BNF,93
2012,2012082503,RE TR,24
2012,2012082505,TR,37
2012,2012082506,TR,58
2012,2012090201,BNF,116
2012,2012090201,BNF,67
2012,2012090501,TR,436
2012,2012090502,BNF,178
2012,2012090502,BNF,363
2012,2012090506,TR,93
2012,2012090507,TR,114
2012,2012090509,TR,227
2012,2012090511,MI-FE,57
2012,2012090504,MI-FE,78
2012,2012090701,MI-FE-RE,151
2012,2012090703,MI-FE-SG,44
2012,2012090703,MI-FE-SG,67
2012,2012090703,MI-FE-SG,71
2012,2012090703,MI-FE-SG,103
2012,2012090703,MI-FE-SG,182
2012,2012090703,MI-FE-SG,82
2012,2012090703,MI-FE-SG,118
2012,2012090703,MI-FE-SG,103
2012,2012090711,SG BOAT,183
2012,2012090801,TR,355
2012,2012090801,TR,363
2012,2012091101,MI-FE,106
2012,2012091101,MI-FE,118
2012,2012091101,MI-FE,45
2012,2012091101,MI-FE,30
2012,2012091101,MI-FE,99
2012,2012091101,MI-FE,97
2012,2012091303,MI-FE,108
2012,2012091304,MI-FE,121
2012,2012091304,MI-FE,147
2012,2012091305,MI-FE,363
2012,2012091501,MI-FE,340
2012,2012091503,MI-FE,196
2012,2012091504,MI-FE,177
2012,2012091701,TR,55
2012,2012091702,MI-FE,340
2012,2012091704,MI-FE,62
2012,2012091705,MI-FE,83
2012,2012091706,MI-FE,177
2012,2012091706,MI-FE,96
2012,2012091706,MI-FE,196
2012,2012091707,MI-FE,177
2012,2012091711,MI-FE,68
2012,2012091803,MI-FE,147
2012,2012091804,MI-FE,340
2012,2012091901,SG,168
2012,2012091901,SG,57
2012,2012091901,SG,227
2012,2012091904,RE-TR,196
2012,2012091906,MI-FE,50
2012,2012091906,JOIN,121
2012,2012092001,SG,96
2012,2012092001,SG,352
2012,2012092003,MI-FE,434
2012,2012092004,MI-FE-SG,339
2012,2012092201,RE-TR,43
2012,2012100401,TR,56
2012,2012100403,TR,9
2012,2012100601,TR,78
2012,2012100701,TR,68
2012,2012100702,TR,340
2012,2012100801,SG,29
2012,2012100902,RE-TR,339
2012,2012100903,MI-FE,62
2012,2012101001,BNF,11
2012,2012101002,MI-FE-SG,106
2012,2012101002,MI-FE-SG,363
2012,2012101002,MI-FE-SG,71
2012,2012101002,MI-FE-SG,337
2012,2012101002,MI-FE-SG,151
2012,2012101002,MI-FE-SG,133
2012,2012101002,MI-FE-SG,365
2012,2012101002,MI-FE-SG,114
2012,2012101002,ROBUST,167
2012,2012101004,MI-FE-SG,104
2012,2012101004,MI-FE-SG,28
2012,2012101101,TR,190
2012,2012101101,TR,59
2012,2012102401,MI-FE-SG,28
2012,2012102401,MI-FE-SG,368
2012,2012102401,MI-FE-SG,103
2012,2012102405,MI-FE-SG,116
2012,2012102405,MI-FE-SG,30
2012,2012102405,MI-FE-SG,133
2013,2013060801,BNF,339
2013,2013060801,BNF,138
2013,2013061201,TR,9
2013,2013061201,TR,9
2013,2013061501,BNF,138
2013,2013061501,BNF,58
2013,2013061501,BNF,77
2013,2013061502,TR,336
2013,2013061801,BNF,96
2013,2013061801,BNF,58
2013,2013061801,BNF,103
2013,2013061801,BNF,435
2013,2013061801,BNF,122
2013,2013061801,BNF,95
2013,2013061801,BNF,118
2013,2013061801,BNF,93
2013,2013061801,BNF,42
2013,2013061801,BNF,337
2013,2013062001,MI-FE,447
2013,2013062101,MI-FE,336
2013,2013062203,MI-FE,352
2013,2013062204,MI-FE,122
2013,2013062301,BNF,172
2013,2013062301,BNF,103
2013,2013062301,BNF,122
2013,2013062301,BNF,58
2013,2013062301,BNF,93
2013,2013062301,BNF,96
2013,2013062601,MI-FE-SG,121
2013,2013062603,TR,119
2013,2013062604,TR,217
2013,2013062606,TR,56
2013,2013062601,SG,121
2013,2013070201,BNF,114
2013,2013070201,BNF,77
2013,2013070202,MI-FE,124
2013,2013070202,MI-FE,57
2013,2013070205,SG,233
2013,2013070207,SG,448
2013,2013070207,SG,119
2013,2013070207,SG,233
2013,2013070207,SG,67
2013,2013070207,SG,81
2013,2013070207,SG,227
2013,2013070301,BNF,103
2013,2013070301,BNF,119
2013,2013070301,BNF,16
2013,2013070301,BNF,122
2013,2013070303,MI-FE,121
2013,2013070303,MI-FE,368
2013,2013070401,TR,67
2013,2013070402,BNF,104
2013,2013070402,BNF,122
2013,2013070402,BNF,368
2013,2013070402,BNF,58
2013,2013070601,BNF,93
2013,2013070601,BNF,122
2013,2013070601,BNF,119
2013,2013070601,BNF,104
2013,2013070601,BNF,103
2013,2013070601,BNF,337
2013,2013070601,BNF,96
2013,2013071301,MI-FE,340
2013,2013071302,MI-FE,140
2013,2013071303,MI-FE,252
2013,2013071304,MI-FE-SG,16
2013,2013071306,MI-FE,81
2013,2013071308,SG,165
2013,2013071309,MI-FE,62
2013,2013071701,MI-FE,347
2013,2013071702,MI-FE,234
2013,2013071702,MI-FE,340
2013,2013071801,MI-FE,147
2013,2013071801,MI-FE,209
2013,2013071902,MI-FE,140
2013,2013071903,SG-ES,165
2013,2013071903,SG,67
2013,2013071904,MI-FE,45
2013,2013072001,MI-FE,212
2013,2013072002,MI-FE,119
2013,2013072003,MI-FE,147
2013,2013072005,MI-FE,238
2013,2013072101,MI-FE,261
2013,2013072601,MI-FE,440
2013,2013072602,MI-FE,239
2013,2013072602,MI-FE,340
2013,2013072603,TR,177
2013,2013072605,SG,16
2013,2013072605,SG,80
2013,2013072605,SG,217
2013,2013072605,SG,239
2013,2013072607,MI-FE,251
2013,2013072607,MI-FE,339
2013,2013072701,SG,55
2013,2013072701,SG,177
2013,2013073002,MI-FE,138
2013,2013073003,SG,165
2013,2013073004,MI-FE,190
2013,2013073005,SG,16
2013,2013080301,ROBUST,372
2013,2013080302,TR,227
2013,2013080303,BNF,93
2013,2013080303,BNF,103
2013,2013080303,BNF,104
2013,2013080501,TR,167
2013,2013080601,MI-FE,124
2013,2013080901,MI-FE,93
2013,2013081301,BNF,103
2013,2013081301,BNF,68
2013,2013081301,BNF,58
2013,2013081301,BNF,337
2013,2013081301,BNF,442
2013,2013081301,BNF,118
2013,2013081402,MI-FE,337
2013,2013081403,MI-FE,368
2013,2013081404,MI-FE,93
2013,2013081405,MI-FE,251
2013,2013081501,MI-FE,339
2013,2013081601,MI-FE,442
2013,2013081602,MI-FE,434
2013,2013081603,MI-FE,59
2013,2013082101,BNF,80
2013,2013082101,BNF,174
2013,2013082101,BNF,434
2013,2013082101,BNF,57
2013,2013082601,MI-FE,29
2013,2013082602,MI-FE,209
2013,2013082701,MI-FE,165
2013,2013082701,MI-FE-SG,24
2013,2013082701,MI-FE-SG,147
2013,2013082703,RE-TR,108
2013,2013082703,RE-TR,50
2013,2013082801,ROBUST,168
2013,2013082801,MI-FE-SG,67
2013,2013082801,MI-FE-SG,31
2013,2013083103,MI-FE-SG,143
2013,2013083105,MI-FE-SG,105
2013,2013090401,SG-SL,105
2013,2013090402,SG,121
2013,2013090501,BNF,11
2013,2013090501,BNF,118
2013,2013090501,BNF,103
2013,2013090501,BNF,57
2013,2013090501,BNF,58
2013,2013090601,BNF,93
2013,2013090601,BNF,11
2013,2013090601,BNF,133
2013,2013090601,BNF,74
2013,2013090601,BNF,103
2013,2013090602,TR,339
2013,2013090603,SG,78
2013,2013090603,SG,114
2013,2013090604,SG,31
2013,2013090605,SG,67
2013,2013090605,SG,79
2013,2013090608,SG,122
2013,2013090608,SG,167
2013,2013091001,MI-FE,227
2013,2013091002,SG,121
2013,2013091002,SG,337
2013,2013091003,MI-FE,122
2013,2013091201,MI-FE,147
2013,2013091402,SG,368
2013,2013091403,MI-FE-SG,67
2013,2013091403,MI-FE-SG,167
2013,2013091404,MI-FE-SG,355
2013,2013091404,MI-FE-SG,347
2013,2013091407,MI-FE-SG,363
2013,2013091407,MI-FE-SG,372
2013,2013091408,MI-FE-SG,186
2013,2013091404,MI-FE-SG,355
2013,2013091407,MI-FE-SG,363
2013,2013091409,MI-FE-SG,114
2013,2013091411,MI-FE-SG,251
2013,2013091411,MI-FE-SG,183
2013,2013091413,MI-FE,29
2013,2013091414,BNF,93
2013,2013091601,MI-FE,201
2013,2013091603,MI-FE,130
2013,2013091604,MI-FE,16
2013,2013091606,SG,147
2013,2013091606,SG,24
2013,2013091607,SG,80
2013,2013091607,MI-FE,196
2013,2013091609,MI-FE,129
2013,2013091610,BNF,104
2013,2013091610,BNF,74
2013,2013091610,BNF,58
2013,2013092401,MI-FE-SG,196
2013,2013092401,MI-FE-SG,80
2013,2013092401,MI-FE-SG,93
2013,2013092403,MI-FE-SG,58
2013,2013092403,MI-FE-SG,196
2013,2013092404,BNF,104
2013,2013092404,BNF,58
2013,2013092404,BNF,42
2013,2013092404,BNF,434
2013,2013092501,MI-FE,227
2013,2013092601,MI-FE-SG,448
2013,2013092601,MI-FE-SG,372
2013,2013092601,MI-FE-SG,252
2013,2013092601,MI-FE-SG,340
2013,2013092602,MI-FE-SG,20
2013,2013092602,MI-FE-SG,24
2013,2013092603,MI-FE-SG,77
2013,2013092603,MI-FE-SG,355
2013,2013092603,MI-FE-SG,140
2013,2013092603,MI-FE-SG,79
2013,2013092603,MI-FE-SG,80
2013,2013092603,MI-FE-SG,114
2013,2013092603,MI-FE-SG,43
2013,2013092603,MI-FE-SG,250
2013,2013092604,MI-FE-SG,45
2013,2013093002,MI-FE-SG,252
2013,2013093003,MI-FE-SG,114
2013,2013093003,MI-FE-SG,31
2013,2013093005,MI-FE-SG,168
2013,2013093005,MI-FE-SG,11
2013,2013093005,MI-FE-SG,182
2013,2013093005,MI-FE-SG,167
2013,2013093005,MI-FE-SG,71
2013,2013093005,MI-FE-SG,67
2013,2013093006,MI-FE-SG,133
2013,2013093006,MI-FE-SG,50
2013,2013093007,MI-FE-SG,149
2013,2013093007,MI-FE-SG,24
2013,2013093007,MI-FE-SG,20
2013,2013093007,MI-FE-SG,31
2013,2013093008,BNF,119
2013,2013093008,BNF,68
2013,2013093008,BNF,42
2013,2013093008,BNF,118
2013,2013093009,MI-FE-SG,16
2013,2013093010,MI-FE-SG,365
2013,2013093011,MI-FE-SG,58
2013,2013093011,MI-FE-SG,147
2013,2013093012,MI-FE-SG,197
2013,2013100201,MI-FE,20
2013,2013100201,MI-FE-SG,24
2013,2013100202,MI-FE-SG,67
2013,2013100202,MI-FE-SG,190
2013,2013100202,MI-FE-SG,182
2013,2013100202,MI-FE-SG,168
2013,2013100203,MI-FE-SG,337
2013,2013100204,MI-FE-SG,50
2013,2013100204,MI-FE-SG,352
2013,2013100205,MI-FE-SG,363
2013,2013100206,MI-FE-SG,119
2013,2013100206,MI-FE-SG,31
2013,2013100205,MI-FE-SG,363
2013,2013100207,MI-FE-SG,186
2013,2013100207,MI-FE-SG,11
2013,2013100207,MI-FE-SG,59
2013,2013100207,MI-FE-SG,43
2013,2013100207,MI-FE-SG,183
2013,2013100207,MI-FE-SG,448
2013,2013100208,MI-FE-SG,209
2013,2013100208,MI-FE-SG,196
2013,2013100209,MI-FE-SG,29
2013,2013100210,MI-FE-SG,114
2013,2013100211,MI-FE-SG,45
2013,2013100212,MI-FE-SG,149
2013,2013100212,MI-FE-SG,434
2013,2013100213,MI-FE-SG,147
2013,2013100213,MI-FE-SG,108
2013,2013100213,MI-FE-SG,365
2013,2013100214,MI-FE-SG,16
2013,2013100214,MI-FE-SG,336
2013,2013100301,MI-FE-SG,447
2013,2013100301,MI-FE-SG,365
2013,2013100303,MI-FE-SG,167
2013,2013100701,MI-FE-SG,58
2013,2013100702,MI-FE-SG,9
2013,2013100703,MI-FE-SG,68
2013,2013100801,MI-FE,165
2013,2013100802,MI-FE,149
2013,2013100803,BNF,340
2013,2013100803,BNF,68
2013,2013100803,BNF,178
2013,2013100803,BNF,58
2013,2013100803,BNF,108
2013,2013100804,MI-FE-SG,28
2013,2013100804,MI-FE-SG,168
2013,2013100805,MI-FE-SG,118
2013,2013100806,MI-FE-SG,67
2013,2013100806,MI-FE-SG,365
2013,2013100806,MI-FE-SG,186
2013,2013100806,MI-FE-SG,143
2013,2013100807,MI-FE-SG,365
2013,2013100807,MI-FE-SG,37
2013,2013100808,MI-FE-SG,119
2013,2013100809,MI-FE-SG,31
2013,2013101302,MI-FE-SG,340
2013,2013101303,MI-FE-SG,448
2013,2013101304,MI-FE-SG,165
2013,2013101305,MI-FE-SG,59
2013,2013101306,MI-FE-SG,58
2013,2013101307,MI-FE-SG,16
2013,2013101401,MI-FE-SG,196
2013,2013101402,TR,9
2013,2013101402,TR,352
2013,2013101701,MI-FE-SG,165
2013,2013101702,MI-FE-SG,37
2013,2013101702,MI-FE-SG,57
2013,2013101702,MI-FE-SG,209
2013,2013101702,MI-FE-SG,108
2013,2013101703,MI-FE-SG,105
2013,2013101703,MI-FE-SG,143
2013,2013101704,MI-FE-SG,209
2013,2013101704,MI-FE-SG,133
2013,2013101705,MI-FE-SG,50
2013,2013101705,MI-FE-SG,31
2013,2013101705,MI-FE-SG,28
2013,2013101706,MI-FE-SG,178
2013,2013101706,MI-FE-SG,337
2013,2013101707,MI-FE-SG,119
2013,2013101708,MI-FE-SG,77
2013,2013101708,MI-FE-SG,99
2013,2013101708,MI-FE-SG,190
2013,2013101708,MI-FE-SG,116
2013,2013101709,MI-FE-SG,20
2013,2013102101,MI-FE-SG,105
2013,2013102102,MI-FE-SG,190
2013,2013102102,MI-FE-SG,81
2013,2013102102,MI-FE-SG,124
2013,2013102102,MI-FE-SG,336
2013,2013102103,MI-FE-SG,452
2013,2013102104,MI-FE-SG,186
2013,2013102105,MI-FE-SG,355
2013,2013102106,MI-FE-SG,37
2013,2013102106,MI-FE-SG,116
2013,2013102201,MI-FE-SG,212
2013,2013102501,MI-FE-SG,118
2013,2013102501,MI-FE-SG,365
2013,2013102501,MI-FE-SG,42
2013,2013102501,MI-FE-SG,11
2013,2013102501,MI-FE-SG,93
2013,2013102501,MI-FE-SG,68
2013,2013102503,MI-FE-SG,238
2013,2013102503,MI-FE-SG,435
2013,2013102504,MI-FE-SG,114
2013,2013102504,MI-FE-SG,24
2013,2013102504,MI-FE-SG,182
2013,2013102504,MI-FE-SG,81
2013,2013102505,MI-FE-SG,368
2013,2013102505,MI-FE-SG,186
2013,2013102505,MI-FE-SG,67
2013,2013102505,MI-FE-SG,209
2013,2013102505,MI-FE-SG,119
2013,2013102506,MI-FE-SG,355
2013,2013102506,MI-FE-SG,124
2013,2013102506,MI-FE-SG,167
2013,2013102507,MI-FE-SG,450
2013,2013102508,MI-FE-SG,336
2013,2013102508,MI-FE-SG,74
2013,2013102504,MI-FE-SG,114
2013,2013102509,MI-FE-SG,105
2013,2013102509,MI-FE-SG,337
2013,2013102510,MI-FE-SG,352
2013,2013102511,MI-FE-SG,28
2013,2013102511,MI-FE-SG,57
2013,2013102511,MI-FE-SG,116
2013,2013102511,MI-FE-SG,133
2013,2013102302,MI-FE-SG,59
2013,2013102305,MI-FE-SG,227
2013,2013102306,MI-FE-SG,340
2013,2013102307,MI-FE-SG,252
2013,2013102309,MI-FE-SG,165
2013,2013102310,MI-FE-SG,212
2014,2014042201,TF,9
2014,2014042501,TF,9
2014,2014050902,MI-FE,368
2014,2014050902,MI-FE,81
2014,2014051901,MI-FE,147
2014,2014052601,LF,172
2014,2014052603,SG,249
2014,2014052603,SG,450
2014,2014052603,SG,442
2014,2014060101,MI-FE,252
2014,2014060102,MI-FE,256
2014,2014060201,MI-FE,55
2014,2014060401,MI-FE,450
2014,2014060701,MI-FE,256
2014,2014060901,MI-FE,58
2014,2014060902,MI-FE,45
2014,2014061001,TR,59
2014,2014061003,MI-FE,77
2014,2014061004,MI-FE,58
2014,2014061006,MI-FE,45
2014,2014061007,BNF,434
2014,2014061007,BNF,178
2014,2014061101,BNF,11
2014,2014061101,BNF,59
2014,2014061101,BNF,177
2014,2014061501,BNF,11
2014,2014061501,BNF,59
2014,2014061501,BNF,103
2014,2014061501,BNF,96
2014,2014061501,BNF,177
2014,2014061501,BNF,172
2014,2014061501,BNF,178
2014,2014061801,MI-FE,74
2014,2014062601,MI-FE,58
2014,2014062601,MI-FE,397
2014,2014062603,RE,138
2014,2014062604,MI-FE,121
2014,2014062604,MI-FE,108
2014,2014062605,MI-FE,45
2014,2014062605,MI-FE,397
2014,2014070101,MI-FE,389
2014,2014070202,TR,30
2014,2014070402,TR,388
2014,2014070403,MI-FE,355
2014,2014070403,MI-FE,389
2014,2014070403,MI-FE,347
2014,2014070601,BNF,251
2014,2014070601,BNF,339
2014,2014070601,BNF,93
2014,2014070601,BNF,340
2014,2014070601,BNF,59
2014,2014070802,BNF,59
2014,2014070802,BNF,11
2014,2014070802,BNF,57
2014,2014070803,MI-FE,93
2014,2014070901,B,355
2014,2014071001,MI-FE,25
2014,2014071901,MI-FE,388
2014,2014071902,MI-FE,147
2014,2014072201,MI-FE,80
2014,2014072201,MI-FE,57
2014,2014072202,MI-FE,55
2014,2014072301,MI-FE,212
2014,2014072401,BNF,11
2014,2014072401,BNF,59
2014,2014072401,BNF,80
2014,2014073002,TR,389
2014,2014073003,TR,71
2014,2014073004,TR,251
2014,2014073005,TR,196
2014,2014073005,TR,391
2014,2014073006,TR,62
2014,2014073007,TR,201
2014,2014073008,TR,80
2014,2014080101,TR,391
2014,2014080103,MI-FE,392
2014,2014080101,RE,391
2014,2014080106,TR,388
2014,2014080107,TR,56
2014,2014080201,MI-FE,256
2014,2014080202,MI-FE,238
2014,2014080202,MI-FE,56
2014,2014080401,MI-FE,56
2014,2014080402,MI-FE,106
2014,2014080404,MI-FE,251
2014,2014080405,KR,79
2014,2014080406,MI-FE,56
