date_time,loudness,recording_device,is_cough,prediction_score
2021-05-30T16:46:07Z,72.8145808595731,"{'device_type': 'TYPE_WIRED_HEADSET', 'is_output_device': False, 'device_name': 'Armor X5', 'is_build_in_device': False, 'is_input_device': True}",FALSE,0.7963213324546814
2021-05-30T16:46:08Z,72.7297565372432,"{'device_type': 'TYPE_WIRED_HEADSET', 'is_build_in_device': False, 'is_output_device': False, 'is_input_device': True, 'device_name': 'Armor X5'}",FALSE,0.27964547276496887
2021-05-30T16:46:09Z,61.91197846775832,"{'device_type': 'TYPE_WIRED_HEADSET', 'device_name': 'Armor X5', 'is_output_device': False, 'is_input_device': True, 'is_build_in_device': False}",FALSE,9.311355534009635e-4
2021-05-30T16:45:44Z,67.78648341546517,"{'is_output_device': False, 'device_name': 'Armor X5', 'is_input_device': True, 'device_type': 'TYPE_WIRED_HEADSET', 'is_build_in_device': False}",FALSE,6.890468739584321e-6
2021-05-30T16:45:45Z,67.23877406045426,"{'is_output_device': False, 'device_name': 'Armor X5', 'device_type': 'TYPE_WIRED_HEADSET', 'is_input_device': True, 'is_build_in_device': False}",FALSE,2.4306671093654586e-6
2021-05-30T16:45:49Z,71.49110248182288,"{'is_output_device': False, 'device_type': 'TYPE_WIRED_HEADSET', 'device_name': 'Armor X5', 'is_build_in_device': False, 'is_input_device': True}",FALSE,3.832177242202306e-8
2021-05-30T16:45:51Z,68.82111819070931,"{'is_build_in_device': False, 'device_name': 'Armor X5', 'is_input_device': True, 'is_output_device': False, 'device_type': 'TYPE_WIRED_HEADSET'}",FALSE,1.1804103996837512e-4
2021-05-30T16:45:52Z,65.49029024493632,"{'is_build_in_device': False, 'device_name': 'Armor X5', 'device_type': 'TYPE_WIRED_HEADSET', 'is_input_device': True, 'is_output_device': False}",FALSE,0.0020736348815262318
2021-05-30T16:45:53Z,61.882264044950126,"{'is_output_device': False, 'device_name': 'Armor X5', 'is_build_in_device': False, 'is_input_device': True, 'device_type': 'TYPE_WIRED_HEADSET'}",FALSE,0.0034245240967720747
2021-05-30T16:45:54Z,71.3279636484721,"{'is_build_in_device': False, 'device_name': 'Armor X5', 'is_input_device': True, 'device_type': 'TYPE_WIRED_HEADSET', 'is_output_device': False}",FALSE,8.990753121906891e-5
